103.099998,103.839996,103.029999,103.699997,101.411324,2782500
103.989998,104.559998,103.449997,103.680000,101.391769,2484500
103.480003,103.760002,103.129997,103.160004,100.883255,3251600
102.809998,104.339996,102.300003,104.160004,101.861183,4951000
104.449997,105.440002,103.800003,104.290001,101.988312,6089800
104.320000,106.500000,104.320000,105.809998,103.474762,6957500
105.370003,105.739998,102.410004,102.589996,100.325829,9847600
102.449997,104.790001,101.330002,104.190002,101.890518,6862200
104.209999,105.220001,103.190002,105.059998,102.741318,6105500
106.070000,107.260002,105.260002,106.040001,103.699692,8694200
105.470001,106.449997,105.089996,105.779999,103.445427,4933700
105.250000,105.970001,104.180000,105.339996,103.015129,6511000
105.709999,106.470001,105.029999,106.220001,103.875710,6706700
105.800003,106.139999,104.019997,104.510002,102.203461,8109300
104.949997,105.760002,103.419998,103.449997,101.166855,7286600
102.660004,103.889999,102.239998,102.389999,100.665436,6694700
102.930000,103.419998,101.000000,101.559998,99.849411,7822800
100.900002,104.070000,99.690002,103.510002,101.766579,13768700
102.470001,103.410004,100.900002,103.099998,101.363472,7472300
103.599998,105.320000,103.239998,104.860001,103.093842,10827900
105.379997,107.610001,105.000000,106.790001,104.991333,12385100
106.680000,109.339996,106.160004,109.269997,107.429558,10339500
108.220001,108.500000,105.430000,106.510002,104.716049,8540100
106.269997,107.180000,105.209999,106.269997,104.480087,7040200
105.820000,109.070000,105.629997,108.900002,107.065788,8771800
109.949997,110.150002,108.220001,108.720001,106.888817,6612800
107.580002,109.519997,107.150002,108.489998,106.662697,5473000
108.989998,109.820000,107.910004,109.410004,107.567215,5450500
108.889999,111.250000,108.879997,110.830002,108.963287,7793400
106.459999,108.269997,104.120003,104.790001,103.025017,15269800
104.599998,106.639999,104.459999,105.320000,103.546082,8605700
105.489998,106.139999,104.080002,104.239998,102.484276,5923100
104.070000,104.150002,102.029999,103.000000,101.265167,7663400
103.860001,104.519997,102.529999,102.970001,101.235672,4441300
103.050003,104.239998,102.830002,103.940002,102.189339,5623900
103.650002,103.940002,102.059998,102.300003,100.576950,4635600
102.550003,102.989998,101.220001,102.129997,100.409813,4850700
102.160004,102.779999,101.029999,101.919998,100.203354,4776700
102.540001,103.480003,101.970001,102.239998,100.517960,4947700
100.260002,100.949997,98.459999,100.769997,99.072723,7055300
101.400002,104.860001,101.190002,104.300003,102.543274,6573400
101.290001,103.730003,101.290001,103.650002,101.904221,6678100
103.209999,103.500000,100.959999,102.050003,100.331169,5642900
103.010002,105.029999,101.949997,104.430000,102.671089,5031700
104.489998,105.709999,103.480003,104.540001,102.779228,5741900
102.709999,105.279999,102.070000,105.190002,103.418282,5347300
104.489998,106.809998,103.739998,104.559998,102.798882,6424200
105.070000,105.870003,102.250000,102.360001,100.635948,6801100
104.540001,104.930000,102.370003,103.599998,101.855049,4936900
103.099998,104.260002,102.570000,104.080002,102.326981,3595000
104.169998,105.180000,103.389999,103.470001,101.727249,4799000
103.930000,104.589996,101.089996,104.489998,102.730064,5750300
105.000000,107.449997,104.589996,106.980003,105.178139,6845100
107.000000,107.320000,105.500000,107.110001,105.305939,5183000
106.650002,108.639999,105.720001,108.559998,106.731522,5583100
108.500000,108.620003,106.550003,107.300003,105.492744,7129700
107.779999,109.690002,106.870003,107.389999,105.581223,4673800
108.000000,108.199997,106.330002,107.230003,105.423920,3305700
107.480003,107.769997,106.150002,106.199997,104.411270,3182400
106.400002,108.070000,106.059998,108.050003,106.230110,3618100
107.750000,108.870003,107.339996,108.559998,106.731522,3788800
108.000000,108.250000,106.919998,108.040001,106.220276,3774400
106.790001,107.290001,103.910004,104.680000,102.916870,8510700
104.099998,105.360001,102.320000,103.550003,101.805901,7971600
102.000000,102.769997,101.180000,101.209999,99.505310,8521100
101.209999,102.190002,100.300003,101.089996,99.387329,6344300
100.489998,100.540001,98.660004,100.000000,98.315697,6951500
99.339996,101.279999,99.180000,99.459999,97.784790,7124900
99.970001,102.290001,99.690002,102.059998,100.340988,6590200
101.959999,103.989998,101.269997,103.610001,101.864891,5731600
104.400002,107.519997,103.559998,106.610001,104.814362,7756100
106.360001,107.730003,104.169998,104.449997,102.690735,6368600
104.400002,105.029999,103.760002,104.639999,102.877533,4127900
104.400002,105.800003,103.199997,104.980003,103.211823,3768300
105.309998,105.750000,103.610001,103.680000,101.933716,5134800
103.379997,104.489998,102.980003,103.419998,101.678085,3003400
103.599998,104.410004,102.949997,103.860001,102.110680,3615300
104.900002,107.599998,104.580002,106.639999,104.843849,5629800
106.099998,106.400002,104.870003,105.180000,103.944542,3386100
104.269997,104.309998,101.570000,101.680000,100.485657,5779200
101.839996,102.389999,99.209999,101.769997,100.574593,4957500
101.110001,102.910004,101.040001,101.430000,100.238594,3929000
101.209999,102.330002,99.739998,100.849998,99.665405,4730800
101.739998,102.599998,100.370003,100.849998,99.665405,5907500
100.279999,100.440002,95.889999,96.129997,95.000847,8778300
96.449997,97.320000,95.019997,96.500000,95.366501,6520200
97.110001,97.730003,95.930000,95.980003,94.852615,5894400
96.779999,101.209999,95.529999,100.570000,99.388695,9361200
100.610001,100.610001,96.500000,97.730003,96.582054,8236300
97.309998,100.930000,97.190002,100.690002,99.507286,8220400
99.580002,100.150002,98.370003,98.860001,97.698784,7147000
99.410004,100.099998,97.720001,98.160004,97.007004,5221800
98.239998,99.870003,97.879997,97.989998,96.838997,4667200
97.440002,98.260002,96.290001,98.250000,97.095947,4919400
98.410004,98.620003,96.580002,97.480003,96.334991,4502300
98.000000,99.349998,97.080002,98.550003,97.392426,3438600
98.889999,99.529999,97.919998,99.379997,98.212669,4160200
98.430000,98.430000,92.930000,94.019997,92.915627,8246800
93.029999,93.680000,91.470001,93.139999,92.045967,7000000
93.279999,95.230003,92.739998,94.930000,93.814941,5194200
96.000000,97.070000,94.980003,95.570000,94.447418,6136200
96.099998,97.010002,94.790001,96.449997,95.317085,3959200
97.050003,98.040001,96.529999,97.150002,96.008865,3603600
97.839996,98.870003,97.629997,97.800003,96.651237,4779100
96.449997,98.099998,95.760002,98.050003,96.898293,4318000
97.500000,98.160004,96.419998,96.750000,95.613564,9286800
97.379997,97.769997,95.169998,96.540001,95.406029,4410400
96.620003,97.279999,94.529999,97.230003,96.087929,4175600
96.919998,97.139999,94.709999,94.900002,93.785294,4312700
95.309998,96.309998,94.610001,95.720001,94.595665,3925100
94.669998,96.139999,94.209999,95.919998,94.793312,4852400
95.269997,95.290001,93.500000,93.879997,92.777275,3778300
93.830002,94.669998,92.720001,92.739998,91.650658,4153500
91.519997,94.010002,91.349998,93.169998,92.075615,4488600
91.680000,92.889999,90.440002,90.889999,89.822395,4756900
91.099998,91.949997,89.949997,90.639999,89.575325,4789100
90.910004,92.239998,90.139999,91.449997,90.375816,4177100
90.040001,90.599998,89.089996,89.849998,88.794609,5914400
90.250000,91.080002,88.419998,88.660004,87.618599,8393800
90.440002,91.739998,89.389999,91.080002,90.010162,4998500
90.620003,92.879997,90.300003,91.290001,90.217697,4658600
91.519997,92.970001,91.309998,92.370003,91.285019,4665400
93.040001,94.779999,92.309998,94.519997,93.409752,6106200
94.500000,94.989998,94.099998,94.540001,93.429527,4687200
94.930000,95.949997,92.940002,93.199997,92.105263,4900100
93.489998,94.250000,93.110001,93.349998,92.253494,3562400
92.779999,93.360001,92.000000,92.660004,91.571609,6336200
92.809998,94.099998,91.550003,93.940002,92.836571,5215100
92.809998,93.199997,90.580002,92.529999,91.443138,4763700
92.309998,93.820000,92.250000,93.190002,92.095375,3146100
93.669998,94.459999,93.309998,93.730003,92.629036,3536400
93.680000,95.410004,93.599998,94.180000,93.073746,3465000
93.709999,95.360001,93.709999,94.709999,93.597527,3255900
94.410004,96.339996,94.260002,94.980003,93.864357,5602000
94.139999,94.889999,93.070000,93.449997,92.352318,3840400
91.620003,92.980003,90.989998,92.830002,91.739609,3715500
94.309998,95.820000,93.690002,95.370003,94.249779,4310800
95.680000,95.680000,93.989998,94.290001,93.182457,4894700
95.379997,97.129997,95.209999,96.790001,95.653091,6729500
96.400002,96.510002,94.349998,95.150002,94.032356,4152500
92.519997,93.459999,92.000000,93.190002,92.630821,6982200
94.129997,94.430000,93.190002,94.059998,93.495598,4484600
94.279999,95.720001,94.139999,94.489998,93.923012,4753200
94.580002,95.599998,94.519997,95.309998,94.738091,4423800
95.190002,96.220001,94.169998,95.870003,95.294739,3143900
95.750000,96.190002,94.599998,95.529999,94.956772,4807500
95.690002,96.099998,95.169998,95.680000,95.105873,5735600
95.000000,96.559998,94.830002,96.019997,95.443832,4003900
96.209999,96.519997,95.099998,95.370003,94.797737,4110500
98.050003,101.879997,97.720001,101.379997,100.771667,11671800
102.160004,104.410004,101.720001,101.870003,101.258736,7502900
101.510002,103.550003,101.510002,102.260002,101.646393,4285200
102.300003,102.760002,101.540001,102.000000,101.387955,4190200
102.879997,104.339996,102.440002,103.690002,103.067818,5128800
104.529999,104.559998,103.470001,104.050003,103.425652,4203400
103.919998,105.480003,103.849998,104.250000,103.624451,4004900
105.000000,106.870003,104.879997,106.389999,105.751610,5064400
105.989998,106.680000,104.889999,106.269997,105.632324,2892600
106.230003,107.260002,106.019997,106.430000,105.791374,3398400
105.519997,106.510002,104.779999,104.919998,104.290428,3865900
104.680000,104.889999,102.730003,103.639999,103.018112,6176800
103.709999,104.620003,102.919998,104.050003,103.425652,5114300
103.070000,103.500000,101.620003,102.339996,101.725906,5102900
101.959999,101.959999,100.970001,101.129997,100.523170,2909300
100.750000,101.400002,100.209999,101.279999,100.672272,5140300
101.160004,102.180000,100.620003,102.150002,101.537056,3942600
102.199997,102.500000,99.980003,100.059998,99.459595,2853200
99.480003,100.910004,98.910004,100.330002,99.727974,2998800
100.300003,100.540001,98.550003,98.800003,98.207161,4896700
99.019997,99.809998,98.089996,98.150002,97.561058,6145800
98.000000,99.980003,97.750000,99.930000,99.330376,3987000
100.150002,101.320000,99.029999,99.440002,98.843315,5535300
99.730003,100.070000,97.779999,98.730003,98.137581,5804100
98.529999,101.110001,98.500000,100.680000,100.075874,4683800
100.500000,102.370003,100.080002,102.260002,101.646393,5445500
102.500000,102.849998,101.930000,102.150002,101.537056,3888500
102.629997,103.589996,102.389999,103.040001,102.421715,3709300
101.989998,102.650002,100.190002,100.449997,99.847252,3501000
101.059998,101.790001,100.199997,101.050003,100.443657,4686000
102.120003,103.419998,101.839996,102.309998,101.696091,5556500
102.139999,102.459999,100.980003,102.059998,101.447594,8611600
101.059998,102.169998,100.300003,102.110001,101.497292,4100600
101.470001,101.989998,100.330002,101.339996,100.731911,3861900
101.940002,102.959999,99.750000,99.769997,99.171333,3770600
99.800003,100.930000,98.919998,99.830002,99.230972,4513200
99.480003,99.550003,96.959999,98.349998,97.759850,4647000
97.589996,98.349998,96.860001,97.739998,97.153511,5106600
98.099998,99.309998,96.870003,97.209999,96.626694,4606600
98.050003,98.820000,96.900002,98.160004,97.570999,4303400
98.010002,98.209999,96.110001,96.980003,96.398079,5185200
97.010002,97.839996,95.269997,95.370003,94.797737,5395000
95.980003,98.169998,95.370003,97.760002,97.173401,3935800
98.190002,100.629997,97.580002,100.519997,99.916832,5598400
100.040001,101.080002,99.339996,100.449997,99.847252,3220800
99.989998,100.160004,98.389999,98.580002,97.988480,4171000
93.180000,94.000000,87.129997,88.250000,87.720459,19715100
87.709999,89.959999,87.209999,88.250000,87.720459,7429800
87.739998,89.699997,86.739998,88.500000,87.968956,6898100
88.739998,89.570000,87.800003,87.839996,87.312920,4926500
86.480003,90.529999,86.279999,90.099998,89.559357,6056300
90.849998,90.949997,89.129997,89.300003,88.764160,5475500
89.989998,91.089996,89.660004,90.889999,90.344620,5493900
92.250000,92.809998,90.870003,91.940002,91.388321,5659000
91.900002,92.720001,91.110001,91.660004,91.110001,4004600
91.459999,92.059998,90.650002,90.989998,90.989998,4798500
90.839996,93.160004,90.040001,92.720001,92.720001,4919100
93.910004,95.400002,93.730003,94.800003,94.800003,7183500
91.129997,92.720001,90.760002,92.220001,92.220001,13822400
93.160004,93.970001,92.720001,92.730003,92.730003,7619300
93.000000,93.790001,92.519997,92.699997,92.699997,5610700
92.919998,94.730003,92.519997,94.190002,94.190002,6761600
